predict_type,known_columns,num_known_columns,secret_column,predicted_value,true_value,prediction,base_confidence,attack_confidence
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Some-college,Some-college,True,1.0,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.994
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,11th,11th,True,0.86,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.911
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Bachelors,Bachelors,True,0.82,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Bachelors,Bachelors,True,,0.999
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Prof-school,Prof-school,True,0.88,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Bachelors,12th,False,,0.926
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,0.77,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.948
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,7th-8th,7th-8th,True,0.3,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,10th,HS-grad,False,,0.994
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Some-college,Some-college,True,1.0,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Some-college,Some-college,True,,0.992
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,1.0,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,12th,12th,True,,0.984
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,1st-4th,1st-4th,True,0.31,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Assoc-voc,7th-8th,False,,0.839
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,12th,12th,True,0.39,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Some-college,Some-college,True,,0.972
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.967
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Assoc-voc,Assoc-voc,True,0.62,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.935
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Bachelors,Bachelors,True,0.9,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.976
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Some-college,Some-college,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.998
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Bachelors,Bachelors,True,0.88,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Masters,Masters,True,,0.913
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Assoc-voc,Assoc-voc,True,0.78,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.925
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.99
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,0.96,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Masters,Masters,True,,0.974
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,1.0,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Some-college,Some-college,True,,0.998
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,0.97,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,Some-college,False,,0.841
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,5th-6th,5th-6th,True,0.7,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.995
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,5th-6th,5th-6th,True,0.69,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Some-college,Some-college,True,,0.993
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Bachelors,Bachelors,True,0.74,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Masters,Masters,True,,0.921
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Assoc-voc,Assoc-voc,True,0.69,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Bachelors,Bachelors,True,,0.974
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Bachelors,Bachelors,True,0.82,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,9th,Masters,False,,0.972
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Some-college,Some-college,True,0.96,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,12th,Bachelors,False,,0.994
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Bachelors,Bachelors,True,0.74,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.997
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,0.95,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,1st-4th,12th,False,,0.845
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Some-college,Some-college,True,0.75,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,HS-grad,HS-grad,True,,0.983
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Bachelors,Bachelors,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Some-college,Some-college,True,,0.987
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education-num"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education,Masters,Masters,True,0.69,
